id,text,category
tam2797,தேவேந்திர குல வேளாளர் மக்கள் சார்பாக இந்த படத்திற்கு முழு ஆதரவு   தேவதையே வந்தாலும் தேவையில்லை...  எங்களுக்கு தேவேந்திரர் வீட்டு பொண்ணு போதும்....,NOT
tam2798,"மண்ணு , பொன்னு இரண்டுமே முக்கியம் அதுல யாரு கை வைச்சாலும் வெட்டுவோம் ...nice dialogue",NOT
tam2799,கதை என்னணா? அரவிந்த் சாமி நண்பன் விஜய் சேதுபதி உதவுற மாதிரி நடிச்சு களை எடுக்கிறார் !!!:-),NOT
tam2800,தவமாய் தவமிருந்து பெற்ற மகளே  வந்து சுட்டெரிப்பாள் திரௌபதி,NOT
tam2801,விஸ்வகர்மா சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,NOT
tam2802,ஹிப் ஹாப் bgm புடிச்சவங்க லைக் போடுங்க,NOT
tam2803,நல்ல கதை  கருத்து படம்  வெற்றி  பெற வாழததுகிறோம,NOT
tam2804,பைசா நோட்ட உத்துபார்த்தா காந்தியதான் காணும் பாடல் யாருக்கெல்லாம் பிடிக்கும்......,NOT
tam2805,ஒடுக்கபட்டாலும் உழைத்து முன்னேறிய நாடார் சமூகம் சார்பாக வாழ்த்துகள் !,NOT
tam2806,என்றும் சூர்யா ரசிகன் என்பதில் பெருமை... தன்னடக்கம் தான் என்னை ரசிகனாக மாற்றியது,NOT
tam2807,அருமையான நடுத்தர மக்களுக்கான படம். உங்கள் பணி சிறக்க வாழ்த்துக்கள் இயக்குனரே... இங்க யாரும் தான் வீட்டு பொண்ணுகள அடுதவனுக இழுத்துட்டு போறத வேடிக்க பாக்க மாட்டனுக...,NOT
